,ds_id,name,group,submitter,is_public,polarity,organism,organism_part,condition,source,raw_source,analyzer,raw_analyzer,matrix,raw_matrix,solvent,raw_solvent,rp,fdr5,fdr10,fdr20,fdr50
107,2022-09-16_10h44m35s,no.0716-maldi-msi-pos,None,Chenglong Sun,True,Positive,human,gratric cancer tissue,cancer,MALDI,MALDI,TOF,TOF reflector,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,20000.0,,,6,542
108,2022-09-16_09h16m57s,no.0602-maldi-msi-pos,None,Chenglong Sun,True,Positive,human,gratric cancer tissue,cancer,MALDI,MALDI,TOF,TOF reflector,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,20000.0,9,7,25,502
109,2022-09-16_08h12m09s,20220901_rks_kabir_sp_lowmz1,PNNL,Robert Stanley,True,Negative,poplar,root tip,n/a,MALDI,MALDI,FTICR,7 T FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),Other,none,220000.0,5,,17,564
110,2022-09-16_08h13m11s,20220901_rks_kabir_sp_lowmz2,PNNL,Robert Stanley,True,Negative,poplar,root tip,n/a,MALDI,MALDI,FTICR,7 T FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),Other,none,220000.0,5,2,14,412
111,2022-09-16_07h51m33s,no.0429-maldi-msi-pos,None,Chenglong Sun,True,Positive,human,gratric cancer tissue,cancer,MALDI,MALDI,TOF,TOF reflector,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,20000.0,4,,39,400
112,2022-09-16_08h10m36s,20220901_rks_kabir_nm_lowmz2,PNNL,Robert Stanley,True,Negative,poplar,root tip,n/a,MALDI,MALDI,FTICR,7 T FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),Other,none,220000.0,4,15,34,514
113,2022-09-16_08h09m33s,20220901_rks_kabir_nm_lowmz1,PNNL,Robert Stanley,True,Negative,poplar,root tip,n/a,MALDI,MALDI,FTICR,7 T FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),Other,none,220000.0,2,21,38,518
114,2022-09-15_11h26m37s,no.0609-afadesi-msi-neg,None,Chenglong Sun,True,Negative,human,gratric cancer tissue,cancer,ESI,AFADESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,120,83,240,1381
115,2022-09-15_11h13m32s,no.0716-afadesi-msi-pos,None,Chenglong Sun,True,Positive,human,gratric cancer tissue,cancer,ESI,AFADESI,Orbitrap,Orbitrap,Other,none,Other,,140000.0,19,13,268,3345
116,2022-09-15_03h34m59s,no.0602-maldi-msi-neg,None,Chenglong Sun,True,Negative,human,gratric cancer tissue,cancer,MALDI,MALDI,TOF,TOF reflector,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,20000.0,4,,2,106
117,2022-09-12_23h01m22s,CHCADHB_WT,Iowa State University,Sumin Na,True,Positive,arabidopsis thaliana,leaf,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",240000.0,12,5,79,1755
118,2022-09-12_22h58m19s,DHB-WT,Iowa State University,Sumin Na,True,Positive,arabidopsis thaliana,leaf,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHAP,"2,5-dihydroxyacetophenone (DHAP)",MeOH,70% MeOH / 30% H2O,240000.0,8,,87,1297
119,2022-09-12_22h57m03s,DHB-Feronia,Iowa State University,Sumin Na,True,Positive,arabidopsis,leaf,mutant,MALDI,MALDI,Orbitrap,Orbitrap,DHAP,"2,5-dihydroxyacetophenone (DHAP)",ACN,"50% ACN, 50% H2O with 0.1% TFA",240000.0,4,,9,518
120,2022-09-12_20h58m17s,2022_09_06_rks_cole_neg_highmass_,PNNL,Robert Stanley,True,Negative,sorghum,root tip,n/a,MALDI,MALDI,FTICR,7 T FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),Other,none,220000.0,52,46,136,730
121,2022-09-09_01h03m32s,t3_co5_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,6,,48,1711
122,2022-09-09_01h01m43s,t3_co4_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,32,1786
123,2022-09-09_01h00m11s,t3_co4_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,34,2173
124,2022-09-09_00h55m14s,t3_co3_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,36,1794
125,2022-09-09_00h52m16s,t3_co1_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,10,,45,1929
126,2022-09-09_00h50m25s,t3_c6_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,27,2103
127,2022-09-09_00h48m11s,t3_c6_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,39,1591
128,2022-09-09_00h46m14s,t3_c5_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,24,1609
129,2022-09-09_00h44m27s,t3_c4_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,8,,55,2098
130,2022-09-09_00h43m35s,t3_c4_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,6,56,1105
131,2022-09-09_00h42m12s,t3_c3_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,8,,33,1728
132,2022-09-09_00h37m18s,t3_c1_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,50,1525
133,2022-09-09_00h35m57s,t2_co6_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,5,,23,1589
134,2022-09-09_00h34m25s,t2_co5_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,2,,12,1607
135,2022-09-09_00h31m36s,t2_co4_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,4,,20,1324
136,2022-09-09_00h29m53s,t2_co4_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,7,1180
137,2022-09-09_00h17m07s,t2_co2_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,11,22,1766
138,2022-09-09_00h16m08s,t2_co2_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,6,,31,1528
139,2022-09-09_00h15m16s,t2_co1_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,43,1712
140,2022-09-09_00h10m28s,t2_c5_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,21,1834
141,2022-09-09_00h13m13s,t2_c6_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,1,,20,1540
142,2022-09-09_00h08m52s,t2_c4_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,8,,,1413
143,2022-09-09_00h00m36s,t2_c1_2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,33,1615
144,2022-09-08_23h58m41s,t2_c1_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,27,1818
145,2022-09-09_00h03m07s,t2_c2_1,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,8,,16,1813
146,2022-09-07_21h21m13s,time3_co4_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,9,6,4,2313
147,2022-09-07_19h53m21s,time3_c4_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,10,1,17,1858
148,2022-09-01_18h50m12s,20220824dvmeredithslide3,PNNL,Robert Stanley,True,Negative,sorghum,root tip,n/a,MALDI,MALDI,FTICR,7 T FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),Other,none,220000.0,7,,8,1841
149,2022-09-07_21h20m07s,time3_co5_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,8,8,2213
150,2022-09-07_21h16m16s,time3_co6_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,10,6,8,1937
151,2022-09-07_20h49m06s,time2_c1_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,9,5,25,1464
152,2022-09-07_20h47m34s,time2_c2_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,9,9,37,1282
153,2022-09-07_20h45m31s,time2_c2_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,7,1,29,1201
154,2022-09-07_20h41m08s,time2_c3_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,7,5,17,1853
155,2022-09-07_20h36m52s,time2_c5_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,7,,21,2152
156,2022-09-07_20h35m58s,time2_c5_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,7,,23,2107
157,2022-09-07_20h34m23s,time2_c6_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,4,32,2019
158,2022-09-07_20h18m08s,time2_co2_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,,12,1933
159,2022-09-07_20h16m07s,time2_co3_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,,15,2034
160,2022-09-07_20h07m22s,time2_co5_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,7,5,2142
161,2022-09-07_20h06m27s,time2_co5_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,,11,2145
162,2022-09-07_20h08m15s,time2_co4_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,9,,11,1980
163,2022-09-07_20h03m45s,time2_co6_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,6,,15,2281
164,2022-09-07_20h01m14s,time3_c1_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,10,6,30,1852
165,2022-09-07_20h00m20s,time3_c1_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,11,8,21,1472
166,2022-09-07_19h59m37s,time3_c2_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,4,21,1816
167,2022-09-07_19h56m09s,time3_c3_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,8,,21,1536
168,2022-09-07_19h51m22s,time3_c4_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,9,,18,1913
169,2022-09-07_19h46m04s,time3_c6_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,6,6,24,1511
170,2022-09-07_19h43m18s,time3_c6_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,10,5,16,2537
171,2022-09-07_19h41m19s,time3_co1_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,7,7,18,2063
172,2022-09-07_19h26m41s,time3_co3_1,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,9,,12,1896
173,2022-09-07_19h24m08s,time3_co3_2,PNNL,Dusan Velickovic,True,Negative,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,NEDC,NEDC,MeOH,70% MeOH,220000.0,11,6,8,1966
174,2022-09-02_03h03m41s,co3_time3,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,7,,36,1794
175,2022-09-02_03h02m38s,c3_time3,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,8,,33,1728
176,2022-09-02_03h02m10s,c2_time2,PNNL,Dusan Velickovic,True,Positive,poplar,leaf,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,8,,16,1813
177,2022-08-31_22h11m49s,2022_dv_meredith_pos_slide1,PNNL,Dusan Velickovic,True,Positive,sorghum,root tip,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,9,,32,2037
178,2022-08-31_20h27m24s,20220825_dv_meredith_pos_slide2,PNNL,Dusan Velickovic,True,Positive,sorghum,root tip,wildtype,MALDI,MALDI,FTICR,7 T FTICR,DHB,DHB,MeOH,70% MeOH,220000.0,12,,28,4114
179,2022-08-30_18h05m31s,S-2010-004189_3_S1_SM_Neg_20210608_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,,,
180,2022-08-30_17h51m27s,S-2010-004189_1_S1_SM_Neg_20210608_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,,13,
181,2022-08-30_17h14m16s,S-2006-002297_6_S1_SM_Neg_20210608_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,9,5,1
182,2022-08-29_23h04m44s,S-2006-002492_3_S1_SM_Neg_20210610_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,,,1
183,2022-08-29_23h26m38s,S-2006-002492_6_S1_SM_Neg_20210610_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,,,
184,2022-08-29_23h12m52s,S-2006-002492_4_S1_SM_Neg_20210610_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,,,
185,2021-09-14_19h08m05s,S-2006-004864_4_S4_SM_Neg_20210911_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,,10,
186,2021-09-14_18h57m03s,S-2006-004864_2_S4_SM_Neg_20210911_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,,,,8
187,2022-08-25_20h17m45s,2492_S1_5_Test5,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,9,,144,2867
188,2022-08-24_19h47m17s,S-2006-002492_5_S1_SM_Neg_20210610_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,19,,2,1
189,2022-08-24_21h20m07s,2492_S1_5_Test2,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,9,,18,1335
190,2021-06-16_17h16m04s,S-2006-002492_5_S1_SM_Neg_20210610_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,11,1,5,2934
191,2022-08-24_21h02m42s,2492_S1_5_Test2,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,9,,18,1335
192,2022-08-23_23h48m59s,AD POS Aug 12 2022,None,Nilay Saha,True,Positive,mouse,brain,n/a,ESI,UV-MALDESI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH | 0.1% TFA,120000.0,66,159,552,4788
193,2022-08-20_00h08m07s,20220702_HJL_omen_pos,None,Hannah Lusk,True,Positive,mouse,omentum,co-culture,MALDI,MALDI,TOF,qTOF,DHB,DHB/CHCA,ACN,"90% Acetonitrile, 10% H2O, 0.1% TFA",50000.0,1,,,199
194,2022-08-20_00h09m20s,20220702_HJL_omen_pos,None,Hannah Lusk,True,Positive,mouse,omentum,co-culture,MALDI,MALDI,TOF,qTOF,DHB,DHB/CHCA,ACN,"90% Acetonitrile, 10% H2O, 0.1% TFA",60000.0,1,,,199
195,2021-06-16_17h59m41s,S-2102-003410_7_S1_SM_Neg_20210610_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,21,19,21,3109
196,2021-06-16_17h38m05s,S-2102-003410_1_S1_SM_Neg_20210610_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,13,4,31,2994
197,2021-04-16_23h13m29s,S-2006-004864_5_S1_SM_Neg_20210412_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,frozen,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,134164.07864998738,1,,,175
198,2022-08-17_03h01m09s,MSIgeotest,NCSU,Kevan Knizner,True,Positive,mouse,liver,wildtype,Other,IR-MALDESI,Orbitrap,Orbitrap,Other,ice,Other,none,240000.0,85,241,862,2428
199,2022-08-17_02h36m47s,UpdateSerialSection_1_Correctedmz,None,,True,Positive,mouse,liver,wildtype,Other,IR-MALDESI,Orbitrap,Orbitrap,Other,ice,Other,none,240000.0,70,64,365,3921
200,2022-08-16_16h18m30s,20220802_116x132_5um_Pratt2-F4_DHBspray_POS_mode_50-750mz_70K_Laser35_5KV_350C_Slens90,MALDI-MSI-UB,Vaclav Krupicka,True,Positive,n/a,n/a,n/a,MALDI,AP-SMALDI5,Orbitrap,Q-Exactive-Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,70000.0,5,,29,1009
201,2022-08-16_12h31m33s,MouseBrain_PlasmaPI_Pos_TIMS,UoW,Jesse Michael,True,Positive,mouse,brain,wildtype,MALDI,MALDI,TOF,qTOF,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,none,60000.0,46,77,156,855
202,2022-08-11_12h32m10s,AREA01_MB1_2_MB2_Wide_50to500_-ve_10um_centroid,None,,True,Negative,mouse,brain,control,MALDI,MALDI,TOF,qTOF,9AA,9-aminoacridine (9AA),Other,,30000.0,5,,58,1917
203,2022-07-16_08h03m42s,S-2102-006510_10_S3_SM_Neg_20220714_GZ,UTHSA,Guanshi Zhang,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,33,73,659,42
204,2022-07-16_08h00m45s,S-2102-006557_9_S3_SM_Neg_20220714_GZ,UTHSA,Guanshi Zhang,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,30,304,355,138
205,2022-07-16_07h41m50s,S-2102-006604_10_S3_SM_Neg_20220713_GZ,UTHSA,Guanshi Zhang,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,46,116,461,3
206,2022-07-16_07h14m38s,S-2101-000800_3_S3_SM_Neg_20220713_GZ,UTHSA,Guanshi Zhang,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,100,157,279,1
207,2022-07-16_07h38m57s,S-2101-000800_10_S3_SM_Neg_20220713_GZ,UTHSA,Guanshi Zhang,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,30,69,304,79
208,2022-08-05_22h30m25s,sph cer ht29-total ion count,None,Yijia wang,True,Positive,tumor spheroids,spheroids,n/a,MALDI,MALDI,FTICR,15 T FTICR,DHB,DHB,ACN,50%ACN,140000.0,66,39,154,264
209,2022-08-05_22h31m01s,sph cer hct116-total ion count,None,Yijia wang,True,Positive,tumor spheroids,spheroids,n/a,MALDI,MALDI,FTICR,15 T FTICR,DHB,DHB,ACN,50%ACN,140000.0,50,65,92,195
210,2022-04-16_01h12m32s,mac_p7_control_s3_r_20210919_#1_pos_lowmz,PNNL,Dusan Velickovic,True,Positive,sorghum,root,mac_p7_control,MALDI,MALDI,FTICR,FTICR scimaX 7T,DHB,DHB,MeOH,70% MeOH,200000.0,16,7,61,3220
211,2022-08-03_04h25m34s,SD003-10-2-pos,None,lu jiawei,True,Positive,livers ,liver,myasthenia gravis experimental animal eamg,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,49497.47468305833,10,9,24,10
212,2022-08-03_04h22m34s,SD003-9-2-pos,None,lu jiawei,True,Positive,livers ,liver,myasthenia gravis experimental animal eamg,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,49497.47468305833,14,6,17,16
213,2022-08-03_04h03m40s,SD003-8-2-neg,None,lu jiawei,True,Negative,livers ,liver,myasthenia gravis experimental animal eamg,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,49497.47468305833,9,,3,
214,2022-08-03_04h01m59s,N003-7-2-pos,None,lu jiawei,True,Positive,livers ,liver,myasthenia gravis experimental animal eamg,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,49497.47468305833,13,7,18,14
215,2022-08-03_03h59m50s,N003-7-2-neg,None,lu jiawei,True,Negative,livers ,liver,myasthenia gravis experimental animal eamg,ESI,DESI,Orbitrap,Orbitrap,Other,none,Other,none,49497.47468305833,9,,1,
